,Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume,rsi,bband_up,bband_mid,bband_low,bbp,adx,macd,cci,slowk,slowd,ultosc,willr
6148,2005-04-25,36.49,37.02,36.11,36.98,26659300.0,0.0,1.0,4.6894735848688,4.757585971823599,4.6406382885615995,4.7524454143175,186615100.0,42.06179231909883,5.877669328137297,5.113505322146778,4.349341316156258,0.26375496294066675,30.055710446964753,-0.19436717579843954,-52.754836185963065,65.76786924755727,54.46646603035786,45.52654958258233,-71.48325358852072
6149,2005-04-26,36.78,37.51,36.12,36.19,28946700.0,0.0,1.0,4.7267426267874,4.8205578012723,4.641923427938099,4.6509194035735995,202626900.0,40.02294385985712,5.858125945050629,5.077778447479923,4.2974309499092165,0.22649425721542332,30.875068530253014,-0.19724486708761813,-48.572322615975985,52.92297456753608,56.154170965405314,46.151161941016206,-79.0430622009581
6150,2005-04-27,35.89,36.36,35.51,35.95,21924600.0,0.0,1.0,4.612365222278401,4.6727667729742,4.5635299259712,4.6200760585375,153472200.0,39.398142801677075,5.813101670892497,5.033762423834608,4.254423176776719,0.23459159996187195,31.867991716003154,-0.19971210155253072,-58.96828565092118,52.96395229614714,57.21826537041323,43.361121587139195,-81.33971291865893
6151,2005-04-28,36.29,36.34,35.24,35.54,20539500.0,0.0,1.0,4.6637707973387,4.670196494221201,4.5288311628055995,4.567385344100799,143776500.0,38.2982042200102,5.784311969859254,4.994372901944713,4.204433834030172,0.22973386480860378,32.89177897302085,-0.20357244649802553,-62.04520823656359,36.72449768856473,47.53714151741571,39.05122059918229,-84.97560975609429
6152,2005-04-29,36.15,36.23,35.22,36.06,23986800.0,0.0,1.0,4.6457788460676,4.6560599610796,4.5262608840526,4.634212591679001,167907600.0,40.56463163436151,5.758645120423972,4.963336786002103,4.168028451580235,0.29308390213064206,33.85033256685665,-0.1989460708337205,-55.96773478704586,33.810726853948104,41.16639227955306,48.08248183988426,-77.58433079434525
6153,2005-05-02,36.21,36.65,36.02,36.43,16640000.0,0.0,1.0,4.653489682326599,4.7100358148929,4.629072034173,4.6817627486097,116480000.0,42.1917418003395,5.723740840891277,4.933393038529523,4.14304523616777,0.34081040703353027,34.276454466534254,-0.18926105093321244,-22.908391416227424,38.01357448398297,36.18293300883167,43.95074328595458,-72.96996662959283
6154,2005-05-03,36.4,36.74,36.03,36.21,17740700.0,0.0,1.0,4.6779073304802,4.7216020692814,4.6303571735495,4.653489682326599,124184900.0,41.4648697899075,5.667920615651954,4.896895080236763,4.125869544821572,0.3421547752117628,34.57086145623473,-0.18177165258436467,2.1589793915418327,51.55040986745157,41.12490373512728,46.6654405762045,-63.04347826087218
6155,2005-05-04,36.11,37.2,36.1,37.15,16006300.0,0.0,1.0,4.6406382885615995,4.780718480600701,4.6393531491851,4.774292783718099,112044100.0,45.76425132441857,5.594406485392188,4.8636099703852675,4.132813455378347,0.43889052230474684,34.321605889565134,-0.16419570387999816,98.7912836227606,71.814918123221,53.792967491551586,47.754191739235935,-15.775401069533107
6156,2005-05-05,37.25,37.27,36.47,36.68,13834500.0,0.0,1.0,4.7871441774832,4.7897144562362,4.686903306115799,4.7138912330224,96841500.0,44.02314554787186,5.469665394617336,4.819401175833478,4.169136957049619,0.41887148349604314,34.009730233750915,-0.1533725549063769,84.23683198771897,77.9419462057348,67.10242473213553,52.7518905139903,-28.342245989305784
6157,2005-05-06,36.89,37.33,36.79,37.24,11651700.0,0.0,1.0,4.740879159929,4.7974252924952,4.7280277661639,4.7858590381067,81561900.0,46.628592887629026,5.313837910545917,4.777634146097047,4.241430381648177,0.5076695582490985,33.647110463620194,-0.13740402291283882,122.16037930320392,87.27467688741406,79.0105137387897,54.86024023400775,-17.60563380282178
6158,2005-05-09,37.24,37.45,36.75,36.97,12703400.0,0.0,1.0,4.7858590381067,4.8128469650133,4.7228872086579,4.751160274940999,88923800.0,45.52828179615243,5.203285499083803,4.745826946528532,4.288368393973261,0.5058293023298792,33.1569531801456,-0.12609519949051773,103.10901219989395,76.84882209536623,80.68848172950477,55.087734552680935,-27.11267605635631
6159,2005-05-10,36.67,37.25,36.33,36.42,15723700.0,0.0,1.0,4.712606093645901,4.7871441774832,4.6689113548447,4.6804776092332,110065900.0,43.28745228491698,5.01424679486402,4.705730597981557,4.3972144010990935,0.4590734797661567,33.010817833556835,-0.12143653111649488,33.67819990953653,61.01021926487871,75.04457274921943,49.215274885902794,-41.7624521072844
6160,2005-05-11,35.24,35.67,33.11,35.61,72927900.0,0.0,1.0,4.5288311628055995,4.584092155995299,4.2550964756099,4.576381319736299,510495300.0,40.15306089975334,4.841205120210216,4.6708390639094315,4.5004730076086465,0.22278003545974834,34.488559926255256,-0.12470666267943287,-201.19103588780354,49.16819114606292,62.34241083543571,55.07213274333088,-43.18181818181188
6161,2005-05-12,35.42,35.59,34.0,34.13,34651500.0,0.0,1.0,4.5519636715827,4.5738110409832995,4.3694738801189,4.386180692013499,242560500.0,35.145539707597166,4.852833381188567,4.650726632667121,4.448619884145675,-0.1544708244256123,35.860749012332356,-0.1410202726661236,-179.1952823104894,34.93656482902851,48.37165841332313,50.86456717568153,-76.8181818181742
6162,2005-05-13,34.2,35.23,34.07,34.77,25096900.0,0.0,1.0,4.395176667649,4.5275460234291,4.3784698557544,4.4684296121098,175678300.0,38.70537165658071,4.8594041107056665,4.646999728475256,4.434595346244846,0.07964587526318383,37.13492459226109,-0.14563335498230323,-130.52761434808653,39.7849462365613,41.29656740388399,47.38593872316816,-62.272727272728275
6163,2005-05-16,34.56,35.71,34.53,35.55,16939100.0,0.0,1.0,4.4414416852032,4.5892327135013,4.4375862670737005,4.5686704834773,118573700.0,42.82444343380079,4.85957689040782,4.646549929693482,4.433522968979143,0.31720753571512683,37.68643376982444,-0.139591531104041,-66.19446233097044,40.22945004712579,38.316987037571614,53.20778364205575,-43.77880184330887
6164,2005-05-17,35.14,35.46,34.54,35.36,21012300.0,0.0,1.0,4.5159797690405,4.557104229088701,4.4388714064502,4.5442528353237,147086100.0,42.08258164882715,4.845427725664351,4.635433474086712,4.425439222509073,0.28289729819270626,38.198549434704695,-0.13521496830450452,-68.41686555289566,61.24150251079789,47.08529959816141,54.00420694292144,-48.156682027639725
6165,2005-05-18,35.5,37.56,34.99,35.84,22740100.0,0.0,1.0,4.5622447865947,4.826983498154901,4.4967026783929,4.6059395253959,159180700.0,44.68940683610818,4.84544708648414,4.637553954057947,4.429660821631754,0.4239647113565177,36.336046933085406,-0.12532425045518192,13.548387096772167,65.72035095484976,55.73043450425757,51.54209784978742,-38.65168539326433
6166,2005-05-19,35.8,37.68,35.78,37.55,28327200.0,0.0,1.0,4.6007989678899,4.842405170672901,4.5982286891369,4.825698358778401,198290400.0,52.834030721301986,4.856063255232683,4.640188489779787,4.424313724326891,0.9296701113013888,34.49674024919132,-0.09861629676545469,76.23450476620027,78.20758225456086,68.38981190673593,58.10575382534379,-2.8446389496596898
6167,2005-05-20,37.25,37.65,37.19,37.55,16166100.0,0.0,1.0,4.7871441774832,4.8385497525434005,4.7794333412242,4.825698358778401,113162700.0,52.83403072130197,4.88046373252762,4.653361168388971,4.426258604250322,0.8794259017793743,32.78881261414681,-0.07656742938158878,100.08687209363099,81.31910036607587,75.08234452516193,55.885859969688035,-2.8446389496596898
6168,2005-05-23,37.85,39.9,37.85,39.76,37234800.0,0.0,1.0,4.8642525400735,5.127706112257201,4.8642525400735,5.109714160986099,260643600.0,61.36195590263051,4.971203335430198,4.671224605722401,4.371245876014603,1.2308677446744662,31.5052241422658,-0.03576358120522105,178.0988999252416,96.55332251376574,85.36000171146725,66.9126223471596,-2.061855670105722
6169,2005-05-24,39.45,39.99,39.03,39.7,21195000.0,0.0,1.0,5.0698748403144,5.1392723666457005,5.0158989865012,5.102003324727099,148365000.0,61.03927915276035,5.047309665977959,4.693778801780075,4.340247937582191,1.0773534424967857,30.37294076779906,-0.004002301552599619,164.85310921892386,95.82035852484408,91.230927134895,67.79399755899897,-4.215116279063101
6170,2005-05-25,39.5,39.95,39.32,39.78,14143100.0,0.0,1.0,5.076300537197,5.1341318091397,5.0531680284199005,5.1122844397391,99001700.0,61.3312583693797,5.113995535202884,4.718389220840155,4.322782906477427,0.9978373759446432,29.321534777222805,0.021747648108418005,138.70118227153623,95.53331206202076,95.96899770020995,67.84541157340867,-3.0523255813935903
6171,2005-05-26,40.025,40.94,38.8,40.74,18768600.0,0.0,1.0,5.143770354463499,5.2613606074138,4.9863407808416,5.2356578198836,131380200.0,64.745580212011,5.200123490482207,4.751802844629295,4.303482198776383,1.03963048515621,29.01468705860928,0.05151602477050332,130.85556041393656,94.62618105040714,95.32661721242374,70.1621148034387,-2.554278416356094
6172,2005-05-27,40.64,40.79,40.01,40.56,11286000.0,0.0,1.0,5.222806426118599,5.2420835167662,5.1418426453987,5.2125253111065,79002000.0,63.611442949426724,5.267888358763323,4.780718480600671,4.293548602438018,0.943178909310215,28.729757034182434,0.07240642145777709,114.06110416293835,92.46026950778679,94.20658754007131,76.88951130768368,-4.853128991068617
6173,2005-05-31,40.66,40.74,39.58,39.7593,14435900.0,0.0,1.0,5.2253767048716,5.2356578198836,5.086581652209,5.109624201229701,101051300.0,58.68676672826298,5.30726616639123,4.80211155323167,4.296956940072111,0.8043747795102274,27.99180609361716,0.07973976141965355,83.49971352136265,75.73201161416854,87.6061540574539,70.68390055527169,-15.079182630914804
6174,2005-06-01,39.89,40.76,39.86,40.3,16207600.0,0.0,1.0,5.1264209728807,5.2382280986367,5.1225655547512,5.179111687317401,113453200.0,60.88875643574689,5.3541554577883534,4.828392653481211,4.302629849174069,0.8335335164099068,27.322000608584922,0.09011970174527395,79.36188984235656,67.54094203992265,78.57774105395907,68.35452828859525,-9.22190201729547
6175,2005-06-02,40.05,40.32,39.6,40.04,13356200.0,0.0,1.0,5.146983202904799,5.181681966070401,5.089151930962,5.1456980635283,93493400.0,59.25329514943042,5.389732014824877,4.846962917471721,4.304193820118566,0.7751954261152467,26.397168751418484,0.09455965421384871,60.61713474021679,57.621495327088745,66.96481632705972,65.52889508991684,-13.100436681221431
6176,2005-06-03,38.16,38.58,37.77,38.24,34173900.0,0.0,1.0,4.9040918607452,4.958067714558401,4.8539714250615,4.9143729757573,239217300.0,49.367186457646305,5.396953274204105,4.856987004608467,4.317020735012829,0.5531384776976974,25.226629155718207,0.078507363200786,-10.847914061197198,47.866765694950544,57.676401020653735,56.55834902675132,-42.12168486739273
6177,2005-06-06,38.33,38.63,37.56,37.92,28998800.0,0.0,1.0,4.9259392301458,4.964493411441,4.826983498154901,4.8732485157091,202991600.0,47.8390655476632,5.400363206570893,4.861356478488586,4.322349750406279,0.5110314367158487,24.30470660196114,0.0617555274094892,-29.20491682630028,28.252279713646697,44.58018024522841,53.794098513139566,-47.187500000000206
6178,2005-06-07,37.6,37.73,36.45,36.54,26616600.0,0.0,1.0,4.8321240556609,4.8488308675555,4.6843330273628,4.6958992817513,186316200.0,41.826199390917054,5.400390707596264,4.858593428829101,4.316796150061938,0.3498569913012442,24.247117416906633,0.0337795858053207,-97.58381692721562,9.633693653549566,28.584246354048688,41.7590813584827,-73.94957983193086
6179,2005-06-08,36.63,37.25,36.57,36.92,14428800.0,0.0,1.0,4.7074655361399005,4.7871441774832,4.6997546998808,4.7447345780585,101001600.0,43.91656683860869,5.400091257778624,4.861806277270366,4.323521296762109,0.3912549082260058,24.193641745070305,0.015371853646444222,-105.36328479388875,8.494289965240354,15.460087777478625,41.796781436806505,-77.9069767441922
6180,2005-06-09,37.0,37.94,36.8188,37.65,13937700.0,0.0,1.0,4.755015693070599,4.875818794462099,4.7317289675683,4.8385497525434005,97563900.0,47.797286082733756,5.397292042677611,4.874914698910722,4.352537355143832,0.46519283732225847,23.401426353987624,0.008258495034763946,-79.35739144711599,23.092913818444487,13.740299145744553,45.488522751930454,-73.27394209355289
6181,2005-06-10,37.4,37.4,35.52,35.81,24247600.0,0.0,1.0,4.8064212681308,4.8064212681308,4.5648150653477,4.602084107266401,169733200.0,40.239276432519034,5.375124894863214,4.885709869673367,4.396294844483521,0.21024003370457756,23.570554048260842,-0.016272119398589524,-132.26406873509424,25.505111081476688,19.030771621720262,39.50935586905132,-94.64944649445994
6182,2005-06-13,35.89,36.61,35.82,35.9,15563300.0,0.0,1.0,4.612365222278401,4.7048952573868,4.6033692466429,4.613650361655,108943100.0,40.73293535611294,5.361260228757231,4.8929709071506275,4.4246815855440245,0.20176498522608097,23.72760119294312,-0.03438316033504929,-113.31063359615986,26.69103658031087,25.096353826743766,34.97800029110536,-92.98892988928702
6183,2005-06-14,36.01,36.15,35.75,36.0,12423100.0,0.0,1.0,4.6277868947965,4.6457788460676,4.594373271007401,4.62650175542,86961700.0,41.31302490868975,5.356762083436387,4.895862470747762,4.434962858059136,0.2077880866980281,23.921304174271484,-0.04715570902669075,-102.52275839654033,14.95398297504327,22.383376878943363,36.506046235504556,-91.14391143911078
6184,2005-06-15,36.87,37.3,36.3,37.13,20119400.0,0.0,1.0,4.738308881176001,4.7935698743657005,4.6650559367152,4.7717225049650995,140835800.0,47.55919880215646,5.343432363599253,4.907235954229831,4.471039544860409,0.34466464377752004,22.857183516161125,-0.04504074340512876,-54.276732610151,34.02203856750082,25.222352707618075,42.46928118799022,-70.29520295203258
6185,2005-06-16,37.19,38.08,36.82,37.98,19559800.0,0.0,1.0,4.7794333412242,4.893810745733201,4.7318831842935,4.8809593519681,136918600.0,51.72165684171838,5.335104239155744,4.920986945558441,4.506869651961138,0.4516711880797892,21.2918556346123,-0.03415638375944763,-15.580118939673334,60.81912878787361,36.59838344347232,50.40046778339604,-53.320683111954516
6186,2005-06-17,38.48,38.54,37.83,38.31,21290200.0,0.0,1.0,4.9452163207934,4.9529271570524,4.8616822613204995,4.923368951392799,149031400.0,53.27237874422522,5.337674906012774,4.925870475189162,4.514066044365551,0.4969627284104736,20.226582890359623,-0.021856403071437214,25.718004149584555,84.79298267375069,59.878050009708126,51.16627375158311,-46.75572519083942
6187,2005-06-20,37.85,38.09,37.45,37.61,11561300.0,0.0,1.0,4.8642525400735,4.8950958851097,4.8128469650133,4.8334091950374,80929100.0,49.63070690224754,5.337698870579901,4.926256017002112,4.514813163424323,0.3871692372861228,18.8837431867794,-0.0191468671069428,6.958138560447488,84.83889635603134,76.81700260588497,47.3513009648961,-60.114503816793366
6188,2005-06-21,37.7,38.19,37.38,37.86,13233100.0,0.0,1.0,4.844975449426,4.9079472788747,4.8038509893778,4.86553767945,92631700.0,50.921094671825465,5.31740183266937,4.914047192925308,4.510692553181245,0.4398674160459786,17.72848487353159,-0.014242857357038119,31.22611650019675,76.02193207031718,81.88460370003283,54.764078039022266,-51.250000000002686
6189,2005-06-22,38.26,38.6,38.14,38.55,15175900.0,0.0,1.0,4.9169432545103,4.9606379933115,4.9015215819922,4.9542122964289,106231300.0,54.39383047803129,5.30128872129774,4.906657641510398,4.512026561723055,0.5602520396317093,17.033494779435497,-0.0031646140919070476,105.03130245928455,77.83351168181176,79.56478003605318,61.627118569197336,-2.5723472668945293
6190,2005-06-23,38.83,39.78,38.65,38.89,24080500.0,0.0,1.0,4.9901961989711,5.1122844397391,4.967063690194,4.997907035230099,168563500.0,56.0442966258114,5.286699942955161,4.900938771284948,4.515177599614735,0.6256843237038506,17.33567597859904,0.009036605397302111,151.19885186463412,76.58351168180978,76.81298514464599,57.92847934901886,-20.89201877934259
6191,2005-06-24,39.09,39.12,37.68,37.76,14668200.0,0.0,1.0,5.0236098227602,5.0274652408897005,4.842405170672901,4.8526862856849995,102677400.0,49.61740101888196,5.235913480709458,4.881790194575018,4.527666908440578,0.45890709531175905,16.63580662522289,0.006908422920608004,68.35044475479283,58.647003745305334,71.02134236964204,47.37314082293513,-47.417840375580006
6192,2005-06-27,36.84,38.1,36.68,37.1,21434700.0,0.0,1.0,4.7344534630465,4.8963810244862005,4.7138912330224,4.7678670868356,150042900.0,46.27924763507244,5.18227177614501,4.859557283361473,4.536842790577936,0.35793914036055613,15.766695185323659,-0.0016038888758487246,-12.3433818523655,30.76612903225295,55.33221481978911,41.31466467002386,-62.91079812206395
6193,2005-06-28,37.49,37.59,37.17,37.31,12510700.0,0.0,1.0,4.8179875225193,4.8308389162844,4.7768630624712,4.7948550137422,87574900.0,47.48977932211508,5.146282758192466,4.843818823987097,4.5413548897817275,0.41905843191927344,14.959663133988657,-0.006101918035784415,-9.95863402614109,16.56810035841606,35.3270777119912,39.821504668698374,-57.98122065727848
6194,2005-06-29,37.23,37.29,36.12,36.37,16012800.0,0.0,1.0,4.7845738987302,4.792284734989201,4.641923427938099,4.6740519123507,112089600.0,42.83667227647226,5.087291490413994,4.818565835238762,4.54984018006353,0.2311125303726092,15.026947914489948,-0.019193192069406173,-70.68046409532978,13.567189611601812,20.300473000756696,37.94593013687831,-80.0469483568036
6195,2005-06-30,36.61,37.16,36.31,36.81,14942500.0,0.0,1.0,4.7048952573868,4.7755779230946,4.6663410760917,4.7305980449169995,104597500.0,45.52716827663195,5.02283297758424,4.797810834308197,4.572788691032153,0.350652943722199,15.089426639241148,-0.024720359816164716,-62.31597451109558,16.71772724601571,15.617672405344281,39.52319282228761,-73.69727047146007
6196,2005-07-01,36.83,36.97,36.29,36.5,8928600.0,0.0,1.0,4.73316832367,4.751160274940999,4.6637707973387,4.6907587242453,62500200.0,43.9573825607761,5.009586655432961,4.786630121732597,4.563673588032233,0.2849998026607716,15.163282430630991,-0.031947113861467535,-85.48368499942501,16.340840094937363,15.541918984184717,35.742214371334086,-81.38957816377363
6197,2005-07-05,36.6,38.15,36.5,37.98,16223900.0,0.0,1.0,4.7036101180103,4.9028067213687,4.6907587242453,4.8809593519681,113567300.0,52.396438823124015,5.010595789786803,4.787015663545548,4.563435537304292,0.7100895325579644,14.118791552780662,-0.022072331328059747,-4.466501240692825,44.60584498515576,25.888137442036037,44.796130282098716,-49.180327868855926
6198,2005-07-06,37.78,38.16,37.2,37.39,14093800.0,0.0,1.0,4.855256564438,4.9040918607452,4.780718480600701,4.8051361287543,98656600.0,49.214832351417584,5.0121909037762995,4.792477505895698,4.572764108015096,0.5288071255114837,13.158199132759105,-0.020132718017482176,-5.891193267196698,57.69081230541639,39.54583246183626,45.490340728035754,-65.30054644808614
6199,2005-07-07,36.81,37.76,36.8,37.63,13704400.0,0.0,1.0,4.7305980449169995,4.8526862856849995,4.7293129055404,4.835979473790401,95930800.0,50.53073588790289,5.016387255132892,4.797039750682293,4.5776922462316945,0.5887626307981946,12.553968519486078,-0.015923207494719982,-26.670849017162784,75.17942391167428,59.1586937340819,50.03009029000012,-58.74316939891223
6200,2005-07-08,37.87,38.28,37.47,38.25,10383400.0,0.0,1.0,4.8668228188265,4.9195135332633,4.8154172437663,4.9156581151338,72683800.0,53.85700994135948,5.025669095100132,4.800895168811812,4.5761212425234925,0.7552852731121049,11.841247367945831,-0.0060875659524013415,51.25573742099104,77.46837276101438,70.11286965936812,53.84286459760238,-41.8032786885169
6201,2005-07-11,38.37,38.65,37.78,38.1,13885300.0,0.0,1.0,4.9310797876518,4.967063690194,4.855256564438,4.8963810244862005,97197100.0,52.929739139868445,5.024357597347268,4.815610014672802,4.606862431998336,0.6934657368927666,11.531217258996906,0.00015002136900754692,64.90909090910604,81.5229403244728,78.05691233238691,56.4863146934785,-45.90163934425831
6202,2005-07-12,38.23,38.4,37.91,38.24,13822800.0,0.0,1.0,4.913087836380701,4.9349352057813,4.8719633763326,4.9143729757573,96759600.0,53.73045971977135,5.021602937802585,4.8306461453779175,4.63968935295325,0.7192297778891865,11.243332157830045,0.006470565709469689,59.31248562888816,83.582968266862,80.85809378411615,57.027326390029465,-42.07650273223155
6203,2005-07-13,38.29,38.5,37.9,38.35,24458400.0,0.0,1.0,4.920798672639799,4.9477865995464,4.8706782369561,4.9285095088988,171208800.0,54.38701636257303,5.016430073368977,4.845746533051857,4.675062992734737,0.742445685428055,11.079069165033902,0.012476521147507746,70.0110036941016,78.68007542426545,81.2619946718665,59.325033504792245,-39.07103825137012
6204,2005-07-14,40.79,42.01,40.23,40.75,74859300.0,0.0,1.0,5.2420835167662,5.3988705206998,5.170115711681901,5.2369429592601,524015100.0,65.79226139286705,5.106661900673242,4.869007555766608,4.631353210859974,1.274097783985479,13.33898791841351,0.04164423701926445,293.3271317829318,77.95610588562403,80.07304985891692,58.362511817466334,-21.392190152803433
6205,2005-07-15,40.97,41.57,40.46,41.55,24560100.0,0.0,1.0,5.2652160255433,5.3423243881335996,5.1996739173415,5.3397541093806,171920700.0,68.60982247144456,5.206059623576885,4.891947293637233,4.577834963697581,1.2128131771035546,15.437483903694575,0.07222331713330998,218.38231880020183,81.71859177576643,79.45159102855172,66.2514653237037,-7.809847198635219
6206,2005-07-18,41.41,42.1,41.37,41.49,20939200.0,0.0,1.0,5.321762158109499,5.410436775088401,5.3166216006035,5.3320432731216,146574400.0,68.15640153034617,5.28053293342385,4.912381009723672,4.544229086023495,1.0699579934012504,17.635646362733315,0.09474311869335938,175.01244577199952,82.28272733990713,80.65247500043228,62.919473977219454,-10.200668896316492
6207,2005-07-19,41.52,43.23,41.07,43.19,23966500.0,0.0,1.0,5.335898691251099,5.5556575246335,5.2780674193083,5.5505169671275,167765500.0,73.50009921939944,5.407136816588629,4.948236398328177,4.489335980067725,1.1562214206323673,20.148759127391134,0.12873524515035495,153.1840104634969,91.2836723137771,85.09499714314997,67.52308724560424,-0.562587904357698
6208,2005-07-20,42.86,43.8,42.65,43.63,16192700.0,0.0,1.0,5.5081073677028,5.628910469094301,5.4811194407962,5.6070630996937,113348900.0,74.6842290909507,5.524324453308526,4.985312669340362,4.446300885372199,1.0767503131156597,22.693183339227293,0.158410987335329,140.93381221138588,93.32127222371362,88.9625572924657,71.54117374523624,-2.2636484687092313
6209,2005-07-21,43.7,44.04,42.9,43.29,14438000.0,0.0,1.0,5.6160590753293,5.6597538141305,5.5132479252088,5.5633683608926,101066000.0,72.00667192502328,5.610294838772331,5.015770472563547,4.421246106354763,0.9605344368146117,25.143005310592308,0.1763703390877387,115.07892120308658,91.17930184151912,91.92808212633638,68.9818898985268,-9.677419354837118
6210,2005-07-22,43.44,44.0,43.39,44.0,10753800.0,0.0,1.0,5.582645451540099,5.6546132566245,5.5762197546576,5.6546132566245,75276600.0,74.09526181618423,5.704888338234925,5.048605783633267,4.392323229031609,0.9616970760094785,27.417839998288393,0.19570993297963302,107.24576863897731,90.98052440697025,91.82703282406742,71.07569055583814,-0.5305039787775824
6211,2005-07-25,43.99,44.28,43.73,43.81,10522400.0,0.0,1.0,5.653328117247901,5.690597159166599,5.619914493458801,5.6301956084708,73656800.0,72.53560231598128,5.783637869320159,5.087481249772557,4.391324630224955,0.8897932903740299,29.64071753304203,0.2066838772532762,97.18408906320894,87.68724447817412,89.94902357555425,69.54103950447869,-6.283422459896785
6212,2005-07-26,44.01,44.11,43.36,43.63,9592600.0,0.0,1.0,5.6558983960010005,5.668749789766,5.5723643365281,5.6070630996937,67148200.0,71.0106150413047,5.844391367978468,5.129441050415463,4.414490732852458,0.8340246430732904,31.1532512867567,0.21108099668484304,81.5000052097953,81.3780511637976,86.68194001631373,65.25769093161557,-8.689839572196135
6213,2005-07-27,43.83,44.07,42.67,43.99,10133900.0,0.0,1.0,5.632765887223901,5.66360923226,5.483689719549201,5.653328117247901,70937300.0,72.26645711854783,5.9046803236548095,5.172364705590748,4.440049087526686,0.8283853298995733,31.597874373382155,0.21581120850381552,69.43204868153927,75.82284415930745,81.62937993375948,71.18311760180482,-4.258443465496066
6214,2005-07-28,43.96,44.0,43.3,43.8,8975400.0,0.0,1.0,5.649472699118401,5.6546132566245,5.5646535002691,5.628910469094301,62827800.0,70.52983752914524,5.940657628001475,5.2201076334279275,4.49955763885438,0.7836741646971495,32.010738668105795,0.21510998134683934,65.67300342728133,70.76553747664319,75.98881093324917,66.10522116100151,-7.384615384619332
6215,2005-07-29,43.56,44.38,42.26,42.65,20074300.0,0.0,1.0,5.5980671240582005,5.703448552931699,5.4309990051125006,5.4811194407962,140520100.0,60.97832128223216,5.949920476381321,5.257633703221888,4.565346930062455,0.6614112433163905,31.0716913499903,0.20031959335281435,36.626842242964536,56.85671315284424,67.81503159626472,54.989331183228316,-26.697530864202136
6216,2005-08-01,42.6,43.08,42.08,42.75,11223200.0,0.0,1.0,5.474693743913701,5.536380433985901,5.407866496335401,5.4939708345613,78562400.0,61.466995194544936,5.945645432779265,5.2977943087376875,4.64994318469611,0.6514055610491019,29.99167595948086,0.18747402057120333,4.499690210659998,39.23766553380484,55.61997205443052,57.80591844485497,-25.154320987653584
6217,2005-08-02,42.89,43.5,42.61,43.19,10602700.0,0.0,1.0,5.5119627858323,5.5903562877991995,5.4759788832902005,5.5505169671275,74218900.0,63.625474563406485,5.958369851026466,5.3312721894956585,4.704174527964851,0.6748091175277572,29.33701662095481,0.1797841718949238,16.49558332976372,31.929176920970264,42.67451853587287,55.867848142949974,-28.674698795188313
6218,2005-08-03,43.19,43.31,42.77,43.22,9225800.0,0.0,1.0,5.5505169671275,5.565938639645599,5.4965411133143,5.5543723852569995,64580600.0,63.77447343995224,5.953737280947598,5.368734002320793,4.7837307236939886,0.6586643953278012,28.729118663752047,0.17201809392930922,5.03483928973815,42.31884057970445,37.828561011492944,59.103488705693366,-29.59183673470363
6219,2005-08-04,42.98,43.0,42.29,42.71,9618000.0,0.0,1.0,5.523529040220901,5.5260993189739,5.434854423242,5.4888302770552,67326000.0,59.32549183567713,5.934373577933557,5.401376542484033,4.868379507034509,0.5820396069345957,27.548514629057077,0.15874480946802283,-68.31683168318797,41.73913043476819,38.662382645147396,58.69563534724934,-50.45317220544769
6220,2005-08-05,42.49,43.36,42.02,42.99,8640400.0,0.0,1.0,5.4605572107721,5.5723643365281,5.4001556600764005,5.5248141795974,60482800.0,60.936712620889544,5.917877574861727,5.431834345707213,4.9457911165527,0.5956497573805606,26.79413951331378,0.1494069656117718,-75.16378796901238,47.49902075987482,43.85233059144891,57.46597138126708,-41.993957703927876
6221,2005-08-08,43.0,43.25,42.61,42.65,6299400.0,0.0,1.0,5.5260993189739,5.5582278033865,5.4759788832902005,5.4811194407962,44095800.0,57.93558994479435,5.8805502084615116,5.461071266522714,5.041592324583916,0.5238965205033003,26.09364833440929,0.13690272740849618,-76.0515747199529,45.16647081862718,44.80154067108982,51.78143617203752,-73.30508474577826
6222,2005-08-09,42.93,43.89,42.91,43.82,13601400.0,0.0,1.0,5.5171033433384,5.640476723482901,5.5145330645853,5.631480747847401,95209800.0,64.42798352628046,5.838763196769683,5.4969266551272185,5.1550901134847535,0.6968105751270378,26.04234402994207,0.13754044872444648,45.003065603927524,68.12159753335622,53.59569637061916,62.861708073267266,-23.728813559318887
6223,2005-08-10,44.0,44.39,43.31,43.38,12890900.0,0.0,1.0,5.6546132566245,5.7047336923082,5.565938639645599,5.574934615281099,90236300.0,60.637596850457854,5.751218640419088,5.529247910446333,5.307277180473578,0.6029115524384075,26.412355042828402,0.1319618728131431,64.49106449108537,65.40273943475027,59.56360259557764,56.40959148227651,-42.61603375528985
6224,2005-08-11,43.39,44.12,43.25,44.0,9713700.0,0.0,1.0,5.5762197546576,5.6700349291425,5.5582278033865,5.6546132566245,67995900.0,63.86368709761743,5.733383648489421,5.550131425314553,5.3668792021396845,0.7850765723323454,26.661979519981184,0.13244348560731467,80.43562816025155,79.06165151139244,70.86199615983274,58.06427604471376,-16.455696202527218
